SMILES,HOMO,LUMO,E_gap,E_st
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3cc(c(c4ncc(c5c4n[se]n5)c4c(cc[se]4)C)[se]3)C)[se]2)C)[se]1)C,-4.534235582,-2.985362694,1.548872888,0.695142424
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4n[se]n5)c4c(c(c[se]4)C)C)[se]3)C)C)[se]2)C)C)[se]1)C)C,-4.633285078,-2.896381416,1.736903662,0.845784735
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(c3cc4C(=C5C=C(S[C]5c4s3)c3c(cc(c4ncc(c5c4n[se]n5)c4cc(c[se]4)OC)[se]3)OC)[CH]c3cc(cc(c3)OC)OC)[se]2)OC)[se]1)OC,-4.21504586,-3.099106346,1.115939514,0.445586675
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3cc(c(c4ncc(c5c4n[se]n5)c4c(cc[se]4)OC)[se]3)OC)[se]2)OC)[se]1)OC,-4.481989694,-2.755698478,1.726291216,0.853594407
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4n[se]n5)c4c(c(c[se]4)OC)OC)[se]3)OC)OC)[se]2)OC)OC)[se]1)OC)OC,-4.434913972,-3.018560602,1.41635337,0.666543243
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(c3cc4C(=C5C=C(S[C]5c4s3)c3c(cc(c4ncc(c5c4n[se]n5)c4cc(c[se]4)F)[se]3)F)[CH]c3cc(cc(c3)OC)OC)[se]2)F)[se]1)F,-4.607706362,-3.324960966,1.282745396,0.582813765
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3cc(c(c4ncc(c5c4n[se]n5)c4c(cc[se]4)F)[se]3)F)[se]2)F)[se]1)F,-4.724715382,-3.168495416,1.556219966,0.713238005
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4n[se]n5)c4c(c(c[se]4)F)F)[se]3)F)F)[se]2)F)F)[se]1)F)F,-4.855057988,-3.226727812,1.628330176,0.891418253
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2cc(c(s2)c2sc4-c5c(cc(s5)c5c(cc(c6c7c(c(c8c6nc6c(n8)[N]S[N]6)c6cc(cs6)C)nsn7)s5)C)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)C)nsn3)s1)C,-4.597910258,-3.607415298,0.99049496,-0.000897976
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N]S[N]6)c6c(ccs6)C)nsn7)s5)C)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)C)nsn3)s1)C,-4.695871298,-3.720342608,0.97552869,0.040762677
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2cc(c(s2)c2sc4[C]5C(=C(c4c2)[CH]c2cc(cc(c2)OC)OC)C=C(S5)c2c(cc(c4c5c(c(c6c4nc4c(n6)[N]S[N]4)c4cc(cs4)OC)nsn5)s2)OC)OC)nsn3)s1)OC,-4.502398244,-3.516529222,0.985869022,-0.001224513
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N]S[N]6)c6c(ccs6)OC)nsn7)s5)OC)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)OC)nsn3)s1)OC,-4.483350264,-3.495032216,0.988318048,0.015374441
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(c(c(s2)c2sc4-c5c(cc(s5)c5c(c(c(c6c7c(c(c8c6nc6c(n8)[N]S[N]6)c6c(c(cs6)OC)OC)nsn7)s5)OC)OC)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)OC)OC)nsn3)s1)OC)OC,-4.545392256,-3.526325326,1.01906693,0.026639961
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(c(c(c4sc5-c6c(cc(s6)c6c(c(c(c7c8c(c(c9c7nc7c(n9)[N]S[N]7)c7c(c(c[se]7)OC)OC)nsn8)[se]6)OC)OC)/C(=C\c6cc(cc(c6)OC)OC)/c5c4)[se]2)OC)OC)nsn3)[se]1)OC)OC,-4.51573183,-3.51435231,1.00137952,-0.000843553
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2cc(c(s2)c2sc4[C]5C(=C(c4c2)[CH]c2cc(cc(c2)OC)OC)C=C(S5)c2c(cc(c4c5c(c(c6c4nc4c(n6)[N]S[N]4)c4cc(cs4)F)nsn5)s2)F)F)nsn3)s1)F,-4.774512244,-3.833269918,0.941242326,0.001823164
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N]S[N]6)c6c(ccs6)F)nsn7)s5)F)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)F)nsn3)s1)F,-4.76335557,-3.705104224,1.058251346,0.053660881
C12=C(c3c([C]1SC(=C2)c1c(c(c(c2c4c(c(c5c2nc2c(n5)[N]S[N]2)c2c(c(c(s2)c2sc5[C]6C(=C(c5c2)[CH]c2cc(cc(c2)OC)OC)C=C(S6)c2c(c(c(c5c6c(c(c7c5nc5c(n7)[N]S[N]5)c5c(c(cs5)F)F)nsn6)s2)F)F)F)F)nsn4)s1)F)F)scc3)[CH]c1cc(cc(c1)OC)OC,-4.882813616,-3.87490336,1.007910256,0.054558857
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N]S[N]2)c2c(c(c(c4sc5-c6c(cc(s6)c6c(c(c(c7c8c(c(c9c7nc7c(n9)[N]S[N]7)c7c(c(c[se]7)F)F)nsn8)[se]6)F)F)/C(=C\c6cc(cc(c6)OC)OC)/c5c4)[se]2)F)F)nsn3)[se]1)F)F,-4.859411812,-3.877896614,0.981515198,0.016490108
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2cc(c(s2)c2sc4-c5c(cc(s5)c5c(cc(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6cc(cs6)C)n[se]n7)s5)C)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)C)n[se]n3)s1)C,-4.625121658,-3.577482758,1.0476389,0.005469491
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6c(ccs6)C)n[se]n7)s5)C)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)C)n[se]n3)s1)C,-4.651516716,-3.580748126,1.07076859,-0.003510271
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2cc(c(s2)c2sc4-c5c(cc(s5)c5c(cc(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6cc(cs6)OC)n[se]n7)s5)OC)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)OC)n[se]n3)s1)OC,-4.51301069,-3.462106422,1.050904268,0.001932009
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6c(ccs6)OC)n[se]n7)s5)OC)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)OC)n[se]n3)s1)OC,-4.51165012,-3.472990982,1.038659138,-0.009796104
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(c(c(s2)c2sc4-c5c(cc(s5)c5c(c(c(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6c(c(cs6)OC)OC)n[se]n7)s5)OC)OC)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)OC)OC)n[se]n3)s1)OC)OC,-4.5170924,-3.463194878,1.053897522,-0.008326688
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(c(c(c4sc5-c6c(cc(s6)c6c(c(c(c7c8c(c(c9c7nc7c(n9)[N][Se][N]7)c7c(c(c[se]7)OC)OC)n[se]n8)[se]6)OC)OC)/C(=C\c6cc(cc(c6)OC)OC)/c5c4)[se]2)OC)OC)n[se]n3)[se]1)OC)OC,-4.501037674,-3.465643904,1.03539377,-0.00272114
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(cc(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2cc(c(s2)c2sc4[C]5C(=C(c4c2)[CH]c2cc(cc(c2)OC)OC)C=C(S5)c2c(cc(c4c5c(c(c6c4nc4c(n6)[N][Se][N]4)c4cc(cs4)F)n[se]n5)s2)F)F)n[se]n3)s1)F,-4.78784583,-3.811500798,0.976345032,0.00038096
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1cc(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(cc(s2)c2sc4-c5c(cc(s5)c5cc(c(c6c7c(c(c8c6nc6c(n8)[N][Se][N]6)c6c(ccs6)F)n[se]n7)s5)F)/C(=C\c5cc(cc(c5)OC)OC)/c4c2)F)n[se]n3)s1)F,-4.73070189,-3.646871828,1.083830062,0.005714394
C12=C(c3c([C]1SC(=C2)c1c(c(c(c2c4c(c(c5c2nc2c(n5)[N][Se][N]2)c2c(c(c(s2)c2sc5[C]6C(=C(c5c2)[CH]c2cc(cc(c2)OC)OC)C=C(S6)c2c(c(c(c5c6c(c(c7c5nc5c(n7)[N][Se][N]5)c5c(c(cs5)F)F)n[se]n6)s2)F)F)F)F)n[se]n4)s1)F)F)scc3)[CH]c1cc(cc(c1)OC)OC,-4.848255138,-3.819392104,1.028863034,0.008462745
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c(c(c(c2c3c(c(c4c2nc2c(n4)[N][Se][N]2)c2c(c(c(c4sc5-c6c(cc(s6)c6c(c(c(c7c8c(c(c9c7nc7c(n9)[N][Se][N]7)c7c(c(c[se]7)F)F)n[se]n8)[se]6)F)F)/C(=C\c6cc(cc(c6)OC)OC)/c5c4)[se]2)F)F)n[se]n3)[se]1)F)F,-4.83546578,-3.83544683,1.00001895,-0.008816494
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N]S[N]3)c3c5c(c(s3)c3sc6-c7c(cc(s7)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N]S[N]9)c9c%11c(cs9)OC=CO%11)nsn%10)s7)OC=CO8)/C(=C\c7cc(cc(c7)OC)OC)/c6c3)OC=CO5)nsn4)s1)OC=CO2,-4.678183888,-3.675443798,1.00274009,0.05480376
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N]S[N]3)c3c5c(c(c6sc7-c8c(cc(s8)c8c9c(c(c%10c%11c(c(c%12c%10nc%10c(n%12)[N]S[N]%10)c%10c%12c(c[se]%10)OC=CO%12)nsn%11)[se]8)OC=CO9)/C(=C\c8cc(cc(c8)OC)OC)/c7c6)[se]3)OC=CO5)nsn4)[se]1)OC=CO2,-4.631652394,-3.618844086,1.012808308,0.015973092
C12=C(c3c([C]1SC(=C2)c1c2c(c(c4c5c(c(c6c4nc4c(n6)[N]S[N]4)c4c6c(c(c7sc8[C]9C(=C(c8c7)[C](c7cc(cc(c7)OC)OC)c7cc(cc(c7)OC)OC)C=C(S9)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N]S[N]9)c9c%11c(cs9)OC=CO%11)nsn%10)s7)OC=CO8)s4)OC=CO6)nsn5)s1)OC=CO2)scc3)[C](c1cc(cc(c1)OC)OC)c1cc(cc(c1)OC)OC,-4.621039948,-3.617211402,1.003828546,0.058831047
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N]S[N]3)c3c5c(c([se]3)c3sc6-c7c(cc(s7)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N]S[N]9)c9c%11c(c[se]9)OC=CO%11)nsn%10)[se]7)OC=CO8)C(=C(c7cc(cc(c7)OC)OC)c7cc(cc(c7)OC)OC)c6c3)OC=CO5)nsn4)[se]1)OC=CO2,-4.549201852,-3.544829078,1.004372774,0.015673766
C12=C(c3c([C]1SC(=C2)c1c2c(c(c4c5c(c(c6c4nc4c(n6)[N]S[N]4)c4c6c(c(c7sc8[C]9C(=C(c8c7)[C](c7ccc(cc7)OC)c7ccc(cc7)OC)C=C(S9)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N]S[N]9)c9c%11c(cs9)OC=CO%11)nsn%10)s7)OC=CO8)s4)OC=CO6)nsn5)s1)OC=CO2)scc3)[C](c1ccc(cc1)OC)c1ccc(cc1)OC,-4.508112638,-3.524148414,0.983964224,0.050477147
C12=C(c3c([C]1SC(=C2)c1c2c(c(c4c5c(c(c6c4nc4c(n6)[N]S[N]4)c4c6c(c([se]4)c4sc7[C]8C(=C(c7c4)[C](c4ccc(cc4)OC)c4ccc(cc4)OC)C=C(S8)c4c7c(c(c8c9c(c(c%10c8nc8c(n%10)[N]S[N]8)c8c%10c(c[se]8)OC=CO%10)nsn9)[se]4)OC=CO7)OC=CO6)nsn5)[se]1)OC=CO2)scc3)[C](c1ccc(cc1)OC)c1ccc(cc1)OC,-4.507840524,-3.588095204,0.91974532,0.004217767
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N][Se][N]3)c3c5c(c(s3)c3sc6-c7c(cc(s7)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N][Se][N]9)c9c%11c(cs9)OC=CO%11)n[se]n%10)s7)OC=CO8)/C(=C\c7cc(cc(c7)OC)OC)/c6c3)OC=CO5)n[se]n4)s1)OC=CO2,-4.63410142,-3.57421739,1.05988403,0.005469491
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N][Se][N]3)c3c5c(c(c6sc7-c8c(cc(s8)c8c9c(c(c%10c%11c(c(c%12c%10nc%10c(n%12)[N][Se][N]%10)c%10c%12c(c[se]%10)OC=CO%12)n[se]n%11)[se]8)OC=CO9)/C(=C\c8cc(cc(c8)OC)OC)/c7c6)[se]3)OC=CO5)n[se]n4)[se]1)OC=CO2,-4.62049572,-3.57693853,1.04355719,-0.012680512
C12=C(c3c([C]1SC(=C2)c1c2c(c(c4c5c(c(c6c4nc4c(n6)[N][Se][N]4)c4c6c(c(c7sc8[C]9C(=C(c8c7)[C](c7cc(cc(c7)OC)OC)c7cc(cc(c7)OC)OC)C=C(S9)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N][Se][N]9)c9c%11c(cs9)OC=CO%11)n[se]n%10)s7)OC=CO8)s4)OC=CO6)n[se]n5)s1)OC=CO2)scc3)[C](c1cc(cc(c1)OC)OC)c1cc(cc(c1)OC)OC,-4.565256578,-3.520883046,1.044373532,0.007347078
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N][Se][N]3)c3c5c(c([se]3)c3sc6-c7c(cc(s7)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N][Se][N]9)c9c%11c(c[se]9)OC=CO%11)n[se]n%10)[se]7)OC=CO8)C(=C(c7cc(cc(c7)OC)OC)c7cc(cc(c7)OC)OC)c6c3)OC=CO5)n[se]n4)[se]1)OC=CO2,-4.541038432,-3.50482832,1.036210112,-0.012870992
C12=C(c3c([C]1SC(=C2)c1c2c(c(c4c5c(c(c6c4nc4c(n6)[N][Se][N]4)c4c6c(c(c7sc8[C]9C(=C(c8c7)[C](c7ccc(cc7)OC)c7ccc(cc7)OC)C=C(S9)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N][Se][N]9)c9c%11c(cs9)OC=CO%11)n[se]n%10)s7)OC=CO8)s4)OC=CO6)n[se]n5)s1)OC=CO2)scc3)[C](c1ccc(cc1)OC)c1ccc(cc1)OC,-4.452057154,-3.434350794,1.01770636,0.003210945
c12c(-c3c(ccs3)[C]2[C](c2ccc(cc2)OC)c2ccc(cc2)OC)sc(c1)c1c2c(c(c3c4c(c(c5c3nc3c(n5)[N][Se][N]3)c3c5c(c([se]3)c3sc6-c7c(cc(s7)c7c8c(c(c9c%10c(c(c%11c9nc9c(n%11)[N][Se][N]9)c9c%11c(c[se]9)OC=CO%11)n[se]n%10)[se]7)OC=CO8)[C](c6c3)[C](c3ccc(cc3)OC)c3ccc(cc3)OC)OC=CO5)n[se]n4)[se]1)OC=CO2,-4.475458958,-3.471086184,1.004372774,-0.018095581
c1(sc(cc1)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)C)C)C=CS3)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1ccc(s1)c1cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)cc(c2sc(cc2)c2c4c(nc5c(n4)c4c(c6c5cc(s6)C)sc(c4)C)c(s2)c2cccs2)s3)s1,-4.244162058,-2.902367924,1.341794134,0.426606451
c1(ccc(c2sc3[C]4C(=C(c3c2)[CH]c2cc(cc(c2)C)C)C=CS4)[se]1)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1ccc([se]1)c1cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)cc(c2ccc(c4c5c(nc6c(n5)c5c(c7c6cc(s7)C)sc(c5)C)c(s4)c4ccc[se]4)[se]2)s3)s1,-4.22320928,-3.002233762,1.220975518,0.335851262
c1(sc(c(c1)C)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1cc(c(s1)C1=CC2=C(c3c([C]2S1)sc(c1sc(cc1C)c1c2c(nc4c(n2)c2c(c5c4cc(s5)C)sc(c2)C)c(s1)c1cc(cs1)C)c3)[CH]c1cc(cc(c1)C)C)C,-4.215317974,-2.869714244,1.34560373,0.428307436
c1(sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1cc(c(s1)C1=CC2=C(c3c([C]2S1)sc(c1sc(cc1OC)c1c2c(nc4c(n2)c2c(c5c4cc(s5)C)sc(c2)C)c(s1)c1cc(cs1)OC)c3)[CH]c1cc(cc(c1)C)C)OC,-3.991368152,-2.914068826,1.077299326,0.283052983
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1)C)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1cc(c([se]1)C1=CC2=C(c3c([C]2S1)sc(c1c(cc(c2c4c(nc5c(n4)c4c(c6c5cc(s6)C)sc(c4)C)c(s2)c2cc(c[se]2)C)[se]1)C)c3)[CH]c1cc(cc(c1)C)C)C,-4.22184871,-2.946450392,1.275398318,0.35140802
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1)OC)c1c2c(nc3c(n2)c2c(c4c3cc(s4)C)sc(c2)C)c(s1)c1cc(c([se]1)C1=CC2=C(c3c([C]2S1)sc(c1c(cc(c2c4c(nc5c(n4)c4c(c6c5cc(s6)C)sc(c4)C)c(s2)c2cc(c[se]2)OC)[se]1)OC)c3)[CH]c1cc(cc(c1)C)C)OC,-3.996810432,-2.972029108,1.024781324,0.181363981
c1(sc(cc1)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2ccc(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2)c2c3c(nc5c(n3)c3c(c6c5cc(C)[se]6)[se]c(c3)C)c(c3cccs3)[se]2)c4)[CH]c2cc(cc(c2)C)C)[se]1,-4.228923674,-2.984818466,1.244105208,0.336904343
c1(ccc(c2sc3[C]4C(=C(c3c2)[CH]c2cc(cc(c2)C)C)C=CS4)[se]1)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2ccc([se]2)c2cc3c(-c4c(/C/3=C/c3cc(cc(c3)C)C)cc(c3ccc(c5c6c(nc7c(n6)c6c(c8c7cc(C)[se]8)[se]c(c6)C)c(c6ccc[se]6)[se]5)[se]3)s4)s2)[se]1,-4.248243768,-3.078153568,1.1700902,0.264875768
c1(sc(c(c1)C)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2cc(c(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2C)c2c3c(nc5c(n3)c3c(c6c5cc(C)[se]6)[se]c(c3)C)c(c3cc(cs3)C)[se]2)c4)[CH]c2cc(cc(c2)C)C)C)[se]1,-4.203344958,-2.951348444,1.251996514,0.341094899
c1(sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2cc(c(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2OC)c2c3c(nc5c(n3)c3c(c6c5cc(C)[se]6)[se]c(c3)C)c(c3cc(cs3)OC)[se]2)c4)[CH]c2cc(cc(c2)C)C)OC)[se]1,-4.015586298,-2.964137802,1.051448496,0.19747313
c1(cc(c(c2sc3[C]4C(=C(c3c2)[CH]c2cc(cc(c2)C)C)C=CS4)[se]1)C)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2cc(c([se]2)c2cc3c(-c4c(/C/3=C/c3cc(cc(c3)C)C)cc(c3c(cc(c5c6c(nc7c(n6)c6c(c8c7cc(C)[se]8)[se]c(c6)C)c(c6cc(c[se]6)C)[se]5)[se]3)C)s4)s2)C)[se]1,-4.212868948,-3.029173048,1.1836959,0.263596832
c1(cc(c(c2sc3[C]4C(=C(c3c2)[CH]c2cc(cc(c2)C)C)C=CS4)[se]1)OC)c1c2c(nc3c(n2)c2c(c4c3cc(C)[se]4)[se]c(c2)C)c(c2cc(c([se]2)c2cc3c(-c4c(/C/3=C/c3cc(cc(c3)C)C)cc(c3c(cc(c5c6c(nc7c(n6)c6c(c8c7cc(C)[se]8)[se]c(c6)C)c(c6cc(c[se]6)OC)[se]5)[se]3)OC)s4)s2)OC)[se]1,-4.049328434,-2.993798228,1.055530206,0.109852422
c1(sc(cc1)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)C)C)C=CS3)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1ccc(s1)c1cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)cc(c2sc(cc2)c2c4c(nc5c(n4)c4c(c6c5sc(c6)C)cc(s4)C)c(s2)c2cccs2)s3)s1,-4.163616314,-2.884680514,1.2789358,0.406539677
c1(ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2ccc(c3c4c(nc5c(n4)c4c(c6c5sc(c6)C)cc(s4)C)c(c4ccc(c5sc6[C]7C(=C(c6c5)[CH]c5cc(cc(c5)C)C)C=CS7)[se]4)s3)[se]2)[se]1)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1ccc[se]1,-4.106472374,-2.961688776,1.144783598,0.296860047
c1(sc(c(c1)C)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1cc(c(s1)C1=CC2=C(c3c([C]2S1)sc(c1sc(cc1C)c1c2c(nc4c(n2)c2c(c5c4sc(c5)C)cc(s2)C)c(s1)c1cc(cs1)C)c3)[CH]c1cc(cc(c1)C)C)C,-4.132595318,-2.865904648,1.26669067,0.398891913
c1(sc(cc1)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1ccc(s1)C1=CC2=C(c3c([C]2S1)sc(c1sc(cc1)c1c2c(nc4c(n2)c2c(c5c4sc(c5)C)cc(s2)C)c(s1)c1cccs1)c3)[CH]c1cc(cc(c1)C)C.O.O.O.O,-4.167698024,-2.88849011,1.279207914,0.402374972
